Issue_ID,component_name
398413,Build
398414,Build
398415,Build
398416,Build
398417,Code Processor
398418,Cloud
398419,Usability
398420,Usability
398421,Launcher
398421,Modules
398422,Update
398424,Publishing
398428,Alloy
398429,BlackBerry
398430,Launcher
398431,BlackBerry
398432,BlackBerry
398433,Installer
398436,Alloy
398437,Usability
398441,Installer
398442,Installer
398443,Installer
398446,Cloud
398447,Android
398449,Build
398449,Installer
398450,Content Assist
398452,Installer
398453,Publishing
398454,Tiapp
398455,Dashboard
398456,Installer
398458,Configuration
398460,Configuration
398460,BlackBerry
398464,Samples
398465,Android
398465,Configuration
398467,Android
398468,SDK Configuration
398469,Dashboard
398471,iOS
398472,Installer
398473,Alloy
398474,Alloy
398475,Android
398475,Usability
398476,Dashboard
398477,Content Assist
398479,Content Assist
398480,Debugging
398481,iOS
398482,Build
398483,Installer
398484,Editor
398484,Usability
398485,Usability
398487,Debugging
398487,Alloy
398488,iOS
398488,Android
398489,Usability
398491,Debugging
398492,Android
398493,Modules
398494,Alloy
398495,Alloy
398496,Alloy
398497,Alloy
398498,Alloy
398499,Installer
398500,Windows
398500,Installer
398501,Update
398502,Content Assist
398503,Content Assist
398504,Content Assist
398506,Android
398506,Publishing
398507,iOS
398509,Alloy
398509,Content Assist
398510,Debugging
398510,Alloy
398511,iOS
398511,Configuration
398512,Build
398513,Publishing
398514,Publishing
398515,Publishing
398516,Publishing
398517,Alloy
398519,Cloud
398520,Login
398523,Login
398524,iOS
398524,Launcher
398527,Theme
398528,Samples
398529,Android
398530,Usability
398531,Login
398532,Launcher
398534,iOS
398534,Launcher
398535,iOS
398535,Samples
398537,Alloy
398537,Usability
398538,Alloy
398538,Usability
398538,Indexing
398539,Alloy
398539,Usability
398541,Alloy
398542,Build
398543,Build
398544,Build
398545,SDK Configuration
398546,Projects
398547,Alloy
398548,Build
398549,Build
398550,Build
398551,Build
398552,Build
398553,Build
398554,Build
398559,Android
398560,Configuration
398560,BlackBerry
398561,Build
398563,Alloy
398564,Dashboard
398565,Samples
398568,Alloy
398568,Usability
398569,Alloy
398569,Usability
398570,Alloy
398570,Usability
398572,Android
398572,Publishing
398573,Usability
398574,Launcher
398574,Usability
398575,Update
398576,Debugging
398576,Alloy
398577,Editor
398578,Alloy
398579,Launcher
398580,Tiapp
398581,Launcher
398581,Usability
398582,Content Assist
398583,Content Assist
398584,Dashboard
398585,Enterprise
398586,Editor
398586,Alloy
398587,Update
398587,Node
398588,Cloud
398590,Editor
398590,JS
398590,Usability
398590,Validation
398590,Content Assist
398591,Alloy
398591,Content Assist
398592,Installer
398595,Update
398596,Setup
398596,Installer
398598,Update
398599,Update
398600,Projects
398600,Usability
398602,Usability
398603,Alloy
398604,Alloy
398605,Build
398605,Alloy
398606,Editor
398606,Alloy
398607,Samples
398608,Modules
398609,Alloy
398609,Usability
398610,Alloy
398610,Content Assist
398611,Alloy
398612,Alloy
398612,Content Assist
398613,Alloy
398614,Alloy
398616,Alloy
398616,Content Assist
398617,Content Assist
398618,Indexing
398619,Alloy
398619,Content Assist
398620,Content Assist
398621,Editor
398622,Console
398623,Alloy
398624,Alloy
398625,Alloy
398626,Alloy
398627,Node
398627,Cloud
398628,Setup
398629,Usability
398630,iOS
398631,Usability
398634,Login
398635,Android
398635,Usability
398636,MobileWeb
398637,LiveView
398642,Node
398645,Editor
398646,Android
398647,SDK Configuration
398649,Login
398650,Samples
398650,Validation
398652,Windows
398653,SDK
398654,iOS
398654,Configuration
398655,Windows
398656,Windows
398657,Windows
398657,Publishing
398658,Content Assist
398659,Android
398659,Usability
398660,Windows
398660,Configuration
398661,Android
398661,Configuration
398663,Setup
398663,Android
398664,Debugging
398665,Android
398665,Configuration
398666,Windows
398666,Android
398667,Dashboard
398668,Setup
398668,Android
398669,Login
398669,Validation
398670,iOS
398671,Windows
398674,Setup
398675,Tiapp
398676,Content Assist
398677,Projects
398677,Dashboard
398678,Setup
398678,Node
398679,BlackBerry
398680,Usability
398681,Usability
398683,Console
398684,Alloy
398684,Cloud
398685,Dashboard
398685,MobileWeb
398686,Windows
398687,Windows
398689,Dashboard
398689,BlackBerry
398690,Alloy
398691,Installer
398692,Projects
398693,Configuration
398693,BlackBerry
398694,Scripting
398695,Usability
398696,Android
398696,Configuration
398697,iOS
398697,Console
398698,BlackBerry
398699,Dashboard
398699,Theme
398700,Installer
398702,iOS
398702,Modules
398702,Usability
398703,Android
398703,Configuration
398704,Update
398705,iOS
398707,Login
398708,Usability
398708,MobileWeb
398709,Login
398710,Android
398711,Update
398712,Windows
398713,Installer
398714,iOS
398715,Tiapp
398716,Launcher
398717,SDK
398717,Configuration
398718,Alloy
398718,Content Assist
398720,iOS
398721,Publishing
398722,Configuration
398723,Usability
398723,Configuration
398724,Android
398725,Alloy
398725,Content Assist
398726,Alloy
398726,Content Assist
398727,Configuration
398727,Tizen
398729,Configuration
398731,Android
398732,Usability
398732,Source Control
398733,Projects
398734,MobileWeb
398735,Modules
398736,Code Processor
398737,SDK Configuration
398738,Login
398739,iOS
398739,Android
398740,MobileWeb
398741,Build
398741,Android
398742,Windows
398742,Android
398742,Profiling
398743,Debugging
398743,Android
398743,Alloy
398744,Node
398745,Tiapp
398746,Editor
398746,Alloy
398746,Content Assist
398747,JS
398747,Scripting
398748,Alloy
398748,Content Assist
398749,Tiapp
398750,Alloy
398750,Samples
398751,Configuration
398752,SDK
398753,Dashboard
398754,Usability
398755,Installer
398756,Configuration
398757,Usability
398758,Projects
398760,Alloy
398760,Samples
398761,Alloy
398761,Usability
398762,iOS
398764,Alloy
398765,Tiapp
398765,Usability
398766,Projects
398766,Android
398767,Android
398768,Android
398768,Dashboard
398769,Dashboard
398770,Dashboard
398771,MobileWeb
398772,BlackBerry
398773,Windows
398773,Installer
398774,Android
398774,MobileWeb
398775,Android
398776,Tiapp
398777,Update
398778,Configuration
398779,SDK Configuration
398780,Installer
398780,Android
398781,Tiapp
398781,Launcher
398782,Android
398783,Usability
398784,Android
398784,Configuration
398785,Alloy
398785,Samples
398786,Build
398786,Usability
398787,Modules
398788,Tiapp
398789,Alloy
398790,Installer
398791,Android
398791,SDK Configuration
398792,Templates
398792,Alloy
398794,Update
398795,Alloy
398796,Modules
398797,Debugging
398797,iOS
398798,Projects
398800,Launcher
398801,Build
398801,MobileWeb
398802,Usability
398803,Installer
398804,Android
398804,SDK Configuration
398805,iOS
398806,Validation
398807,Android
398807,Profiling
398808,Android
398808,Launcher
398809,Update
398810,Build
398812,iOS
398813,Android
398814,SDK
398815,Theme
398816,Usability
398816,SDK Configuration
398817,iOS
398817,Modules
398818,Dashboard
398819,Modules
398820,Projects
398821,Dashboard
398822,Dashboard
398824,Build
398824,Tizen
398825,Build
398825,BlackBerry
398826,Projects
398826,Android
398827,iOS
398828,Alloy
398829,Alloy
398830,Android
398831,Projects
398831,Enterprise
398833,iOS
398833,Windows
398834,Android
398835,iOS
398835,Configuration
398836,iOS
398837,SDK
398838,Update
398839,Console
398840,Samples
398841,Code Processor
398842,Debugging
398842,Android
398843,Tizen
398844,Dashboard
398844,MobileWeb
398845,Profiling
398847,iOS
398847,Configuration
398848,Usability
398849,Usability
398850,Windows
398851,Usability
398852,iOS
398853,Android
398854,Profiling
398856,Projects
398857,iOS
398858,Android
398860,Usability
398860,MobileWeb
398861,Usability
398862,Installer
398862,Usability
398863,SDK Configuration
398864,Samples
398865,Installer
398866,Usability
398867,Configuration
398868,Console
398869,Update
398869,Source Control
398870,Android
398870,Publishing
398871,Update
398871,Validation
398872,iOS
398873,Cloud
398874,Usability
398875,iOS
398875,Build
398876,iOS
398876,Build
398877,Build
398878,iOS
398879,Projects
398880,iOS
398880,Tiapp
398881,Debugging
398882,Configuration
398883,Tiapp
398884,Installer
398885,Installer
398887,Installer
398887,Android
398888,Usability
398889,Theme
398890,Android
398890,Usability
398891,Android
398892,Windows
398893,Windows
398894,Usability
398895,Debugging
398897,Projects
398897,Modules
398898,Content Assist
398899,Tiapp
398899,Configuration
398900,Usability
398900,Configuration
398901,Usability
398901,Configuration
398902,Usability
398902,Configuration
398903,Usability
398903,Configuration
398904,iOS
398904,Publishing
398905,iOS
398906,Alloy
398906,Content Assist
398907,iOS
398907,Usability
398908,Update
398908,Usability
398909,iOS
398909,Build
398910,iOS
398910,Publishing
398911,Editor
398912,Editor
398913,Usability
398913,Configuration
398914,Usability
398914,Configuration
398915,Projects
398916,Android
398916,Profiling
398917,Build
398917,Android
398918,Projects
398919,iOS
398920,iOS
398921,Build
398922,Android
398923,Tiapp
398925,MobileWeb
398926,Android
398928,Launcher
398928,Usability
398929,SDK Configuration
398930,Publishing
398931,Help
398932,Update
398932,Usability
398933,iOS
398934,Update
398934,Usability
398935,Build
398935,Android
398936,Usability
398937,Installer
398937,Android
398938,Usability
398939,Build
398939,Android
398940,Usability
398940,Theme
398941,Update
398942,Samples
398943,Usability
398944,Console
398945,Windows
398945,Installer
398946,Console
398947,Installer
398948,Login
398950,Update
398950,Usability
398951,Content Assist
398952,Update
398952,Usability
398953,Usability
398954,Configuration
398955,Installer
398956,Projects
398957,iOS
398958,Android
398958,Usability
398959,Installer
398959,Android
398960,Android
398961,Update
398962,Android
398962,Configuration
398963,Projects
398963,Build
398964,Content Assist
398965,Android
398966,Android
398967,Update
398968,Code Processor
398969,Profiling
398971,Usability
398972,Usability
398972,Configuration
398973,Node
398974,Node
398975,Projects
398975,Usability
398977,Update
398977,Studio Error reporting
398978,Installer
398978,Android
398979,Usability
398979,Theme
398980,iOS
398980,Build
398981,Terminal
398982,iOS
398982,SDK Configuration
398983,iOS
398983,Configuration
398984,MobileWeb
398985,Usability
398986,Usability
398986,Theme
398987,Usability
398987,Theme
398988,Usability
398988,Theme
398989,Usability
398989,Theme
398990,Usability
398991,Content Assist
398992,Android
398993,Tiapp
398994,Usability
398995,iOS
398996,Projects
398997,Console
398998,Windows
398998,Update
398999,Build
398999,Usability
399000,Usability
399000,MobileWeb
399001,Alloy
399002,Usability
399003,Theme
399004,Console
399005,Tiapp
399006,Installer
399007,Installer
399007,Launcher
399008,Usability
399009,Login
399010,Login
399011,Dashboard
399013,Dashboard
399014,Dashboard
399015,Dashboard
399016,Debugging
399016,Cloud
399018,Dashboard
399019,Update
399020,Update
399021,Update
399022,Usability
399023,Update
399023,Configuration
399024,Installer
399025,Theme
399026,Projects
399027,Projects
399028,Editor
399030,Modules
399031,Windows
399031,Dashboard
399032,Projects
399033,Usability
399034,Tiapp
399034,Usability
399035,Tiapp
399035,Usability
399036,Tiapp
399036,Usability
399037,Tiapp
399037,Usability
399038,Tiapp
399038,Usability
399040,Usability
399041,Projects
399042,Usability
399043,Editor
399043,Validation
399044,Usability
399044,Indexing
399045,Usability
399046,Usability
399047,Usability
399048,Usability
399049,Usability
399050,Usability
399051,Usability
399052,Tiapp
399053,Tiapp
399053,Usability
399055,Content Assist
399056,Installer
399056,Usability
399057,Editor
399058,Installer
399058,Usability
399059,iOS
399059,Usability
399060,Usability
399061,Usability
399062,iOS
399062,Usability
399063,iOS
399063,Usability
399064,Installer
399065,Build
399065,Node
399067,Tiapp
399069,iOS
399069,Build
399070,Update
399070,Node
399071,MobileWeb
399072,Android
399072,SDK Configuration
399073,Node
399074,Installer
399074,Usability
399075,Android
399076,Tiapp
399076,SDK
399077,Tiapp
399077,Tizen
399078,Installer
399078,Usability
399079,Login
399080,Installer
399080,Node
399081,Installer
399081,BlackBerry
399082,Node
399083,Installer
399085,Installer
399086,Editor
399087,Installer
399087,Usability
399088,Installer
399089,Installer
399091,Installer
399092,Installer
399093,Installer
399093,MobileWeb
399094,Installer
399095,Installer
399095,Usability
399096,Installer
399097,Installer
399098,Installer
399099,Installer
399100,Installer
399101,Installer
399102,Installer
399103,Installer
399104,iOS
399105,JS
399106,Tiapp
399107,Installer
399108,Installer
399108,Node
399109,Login
399110,Installer
399110,Android
399111,Installer
399111,Tiapp
399112,Tiapp
399112,Usability
399113,Installer
399114,Installer
399115,Installer
399115,Android
399116,Installer
399116,Usability
399117,Installer
399117,Usability
399118,Installer
399119,Installer
399119,Android
399120,Installer
399120,SDK Configuration
399122,Installer
399123,Installer
399124,Installer
399125,Installer
399126,Installer
399127,Installer
399128,Installer
399128,Usability
399130,Editor
399130,Node
399131,Android
399132,Alloy
399133,iOS
399133,Usability
399136,Projects
399136,Installer
399136,Modules
399137,Projects
399137,Installer
399137,Modules
399138,Projects
399138,Installer
399138,Modules
399139,Installer
399139,Usability
399141,Projects
399141,Usability
399142,Installer
399143,Installer
399144,iOS
399146,Installer
399146,Android
399147,Installer
399147,Android
399148,Installer
399148,Android
399149,Projects
399149,Installer
399150,Projects
399150,Installer
399151,Projects
399151,Installer
399152,Installer
399152,Tiapp
399153,Installer
399153,Tiapp
399154,Installer
399154,Tiapp
399155,Cloud
399156,Android
399157,Installer
399158,Installer
399159,iOS
399159,Installer
399160,Installer
399161,Installer
399162,Installer
399162,Android
399163,Installer
399163,Tiapp
399164,Projects
399164,Installer
399164,Modules
399165,Projects
399165,Installer
399166,Installer
399167,Installer
399167,Usability
399168,BlackBerry
399169,Tizen
399170,iOS
399170,Installer
399171,Modules
399171,BlackBerry
399172,Node
399173,Usability
399174,BlackBerry
399177,Installer
399177,Android
399178,iOS
399178,Installer
399179,Editor
399179,Usability
399179,Source Control
399180,Debugging
399180,iOS
399180,Console
399181,Debugging
399181,iOS
399182,Build
399184,Validation
399185,Debugging
399185,Android
399186,Source Control
399187,Installer
399187,Tizen
399188,Installer
399188,Android
399189,iOS
399189,Installer
399190,Build
399191,Installer
399191,Usability
399191,Tizen
399192,Installer
399192,Usability
399192,BlackBerry
399193,Installer
399193,Android
399193,Usability
399194,iOS
399194,Installer
399194,Usability
399196,Usability
399196,Source Control
399198,Installer
399198,Usability
399199,Tiapp
399200,Tiapp
399201,iOS
399202,Build
399204,Alloy
399205,Alloy
399205,Validation
399206,Projects
399206,Dashboard
399207,Installer
399207,Usability
399207,Tizen
399208,Installer
399208,Usability
399208,BlackBerry
399209,Installer
399209,Android
399209,Usability
399210,iOS
399210,Installer
399210,Usability
399211,Installer
399211,Usability
399212,Usability
399212,Source Control
399213,Update
399214,Node
399214,Cloud
399215,LiveView
399216,Publishing
399217,Samples
399218,Dashboard
399219,Alloy
399220,LiveView
399222,Alloy
399222,Scripting
399223,Projects
399223,BlackBerry
399224,Projects
399224,Enterprise
399225,Login
399225,Update
399227,Projects
399228,Debugging
399229,Build
399230,Android
399231,Publishing
399232,Desktop
399233,Update
399234,Login
399235,Update
399236,iOS
399237,Projects
399237,Alloy
399238,Tiapp
399239,Usability
399239,Source Control
399241,Android
399241,SDK
399242,Update
399243,Android
399244,Usability
399244,SDK Configuration
399245,Templates
399248,Desktop
399249,LiveView
399250,LiveView
399251,Android
399251,Publishing
399252,LiveView
399253,Terminal
399254,Node
399254,Cloud
399255,Installer
399256,Usability
